generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter,walk_forward_type,fitness_function,train_size,repetition
12,1,0,22406,22406,53560,1025.21412397606,525.4245928672113,571.050129148046,-283.35996541501765,161.10002361680722,1308.5740893910777,1,rolling,losing_streak_fitness,1_day,rep_1
13,1,0,22406,22406,53560,1025.21412397606,540.2213501361646,571.050129148046,-3.605551275463989,151.406590428279,1028.819675251524,2,rolling,losing_streak_fitness,1_day,rep_1
14,1,0,22406,22406,53560,1025.21412397606,560.7341973024708,571.050129148046,-283.35996541501765,217.6530927175156,1308.5740893910777,3,rolling,losing_streak_fitness,1_day,rep_1
15,1,0,22406,22406,53560,1025.21412397606,676.0429007600895,571.050129148046,-3.605551275463989,262.5062588344666,1028.819675251524,4,rolling,losing_streak_fitness,1_day,rep_1
16,1,0,22406,22406,53560,1025.21412397606,808.1611524649895,1025.21412397606,-16.165807537309522,316.6870769814628,1041.3799315133697,5,rolling,losing_streak_fitness,1_day,rep_1
17,1,0,22406,22406,53560,1025.21412397606,930.176539339516,1025.21412397606,15.839191898578663,256.89621915139094,1009.3749320774812,6,rolling,losing_streak_fitness,1_day,rep_1
18,1,0,22406,22406,53560,1025.21412397606,949.238352299513,1025.21412397606,6.92820323027551,213.7632753836116,1018.2859207457844,7,rolling,losing_streak_fitness,1_day,rep_1
19,1,0,22406,22406,53560,1025.21412397606,967.172369908408,1025.21412397606,6.92820323027551,216.3058527410918,1018.2859207457844,8,rolling,losing_streak_fitness,1_day,rep_1
20,1,0,22406,22406,53560,1025.21412397606,948.9893956858448,1025.21412397606,62.17515581001789,207.12999748806465,963.038968166042,9,rolling,losing_streak_fitness,1_day,rep_1
21,1,0,22406,22406,53560,1025.21412397606,948.668497541444,1025.21412397606,15.839191898578663,208.88727077390368,1009.3749320774812,10,rolling,losing_streak_fitness,1_day,rep_1
22,1,0,22406,22406,53560,1025.21412397606,942.0054266053764,1025.21412397606,15.839191898578663,243.9475511728948,1009.3749320774812,11,rolling,losing_streak_fitness,1_day,rep_1
