dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
test,2,22406,86986,86986,125287,26,12,513,4.75,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,27,12,513,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,27,12,513,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,28,12,528,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,28,12,528,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,29,12,513,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,29,12,513,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,30,12,518,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,30,12,518,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,31,12,513,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,31,12,513,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,32,12,471,4.75,2,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,32,12,471,4.75,2,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,33,12,513,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,33,12,513,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,34,12,518,4.5,4,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,34,12,518,4.5,4,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,35,12,513,4.5,4,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,35,12,513,4.5,4,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,36,12,513,5.0,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,36,12,513,5.0,7,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,95.0,0.125,-0.25,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,37,12,513,4.25,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,37,12,513,4.25,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,38,12,518,4.5,4,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,38,12,518,4.5,4,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,39,12,513,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,39,12,513,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,40,12,518,4.75,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,40,12,518,4.75,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,41,12,513,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,41,12,513,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,42,12,496,4.5,6,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,42,12,496,4.5,6,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,43,12,513,4.25,6,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,43,12,513,4.25,6,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,44,12,462,4.75,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,44,12,462,4.75,8,27,2,34.0,7,17.0,131.0,114.0,1.149122807017544,114.0,0.1428571428571428,2.4285714285714284,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,45,12,513,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,45,12,513,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,46,12,513,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,46,12,513,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,47,12,492,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,47,12,492,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,48,12,480,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,48,12,480,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,49,12,480,4.5,6,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,49,12,480,4.5,6,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,50,12,476,4.25,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,50,12,476,4.25,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,51,12,528,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,51,12,528,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,52,12,518,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,52,12,518,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,53,12,513,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,53,12,513,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,54,12,492,4.25,6,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,54,12,492,4.25,6,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,55,12,513,4.5,5,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,55,12,513,4.5,5,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,56,12,513,4.25,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,56,12,513,4.25,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,57,12,477,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,57,12,477,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,58,12,482,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,58,12,482,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,59,12,500,4.5,2,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,59,12,500,4.5,2,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,60,12,533,4.5,1,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,60,12,533,4.5,1,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,61,12,533,4.75,6,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,61,12,533,4.75,6,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,62,12,533,4.5,1,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,62,12,533,4.5,1,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,63,12,533,4.5,3,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,63,12,533,4.5,3,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,64,12,496,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,64,12,496,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,65,12,496,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,65,12,496,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,66,12,496,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,66,12,496,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,67,12,500,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,67,12,500,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,68,12,526,4.25,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,68,12,526,4.25,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,69,12,526,4.0,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,69,12,526,4.0,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,70,12,496,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,70,12,496,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,71,12,477,4.0,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,71,12,477,4.0,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,72,12,513,4.25,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,72,12,513,4.25,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,73,12,480,4.75,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,73,12,480,4.75,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,74,12,496,4.75,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,74,12,496,4.75,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,75,12,496,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,75,12,496,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,76,12,496,4.25,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,76,12,496,4.25,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,77,12,496,4.0,5,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,77,12,496,4.0,5,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,78,12,526,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,78,12,526,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,79,12,526,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,79,12,526,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,80,12,526,4.75,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,80,12,526,4.75,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,81,12,530,4.25,4,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,81,12,530,4.25,4,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,82,12,526,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,82,12,526,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,83,12,507,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,83,12,507,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,84,12,496,4.75,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,84,12,496,4.75,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,85,12,526,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,85,12,526,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,86,12,513,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,86,12,513,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,87,12,476,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,87,12,476,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,88,12,496,4.75,6,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,88,12,496,4.75,6,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,89,12,507,4.5,8,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,89,12,507,4.5,8,27,2,-4.0,8,-2.0,131.0,133.0,0.9849624060150376,133.0,0.125,-0.25,19.0,7,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,90,12,507,4.5,6,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,90,12,507,4.5,6,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,91,12,513,4.0,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,91,12,513,4.0,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,92,12,520,4.25,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,92,12,520,4.25,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,93,12,507,4.5,7,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,93,12,507,4.5,7,27,2,258.0,9,129.0,262.0,133.0,1.9699248120300752,95.0,0.2222222222222222,14.333333333333334,19.0,5,rolling,net_profit_fitness,2_days,rep_3
train,2,22406,86986,86986,125287,94,12,476,4.25,6,27,2,355.0,5,355.0,393.0,38.0,10.342105263157896,19.0,0.6,71.0,19.0,1,rolling,net_profit_fitness,2_days,rep_3
test,2,22406,86986,86986,125287,94,12,476,4.25,6,27,2,220.0,10,110.0,262.0,152.0,1.7236842105263157,114.0,0.2,11.0,19.0,6,rolling,net_profit_fitness,2_days,rep_3
